Postnummer;Poststed;FylkeKode;Fylke;KommuneKode;Kommune;PostnummerKategoriKode;PostnummerKategori;Latitude;Longitude
2642;KVAM;5;OPPLAND;516;NORD-FRON;B;Både gateadresser og postbokser;61.6647470;9.6806940
2643;SKÅBU;5;OPPLAND;516;NORD-FRON;B;Både gateadresser og postbokser;61.5294000;9.4162000
2645;SØR-FRON;5;OPPLAND;519;SØR-FRON;P;Postbokser;61.5766100;9.8623100
2646;GÅLÅ;5;OPPLAND;519;SØR-FRON;G;Gateadresser og stedsadresser;61.5057000;9.7842000
2647;SØR-FRON;5;OPPLAND;519;SØR-FRON;G;Gateadresser og stedsadresser;61.5552000;9.9407000
2648;SØR-FRON;5;OPPLAND;519;SØR-FRON;P;Postbokser;61.5555100;9.9400600
2649;ØSTRE GAUSDAL;5;OPPLAND;522;GAUSDAL;P;Postbokser;61.2270700;10.2289500
2651;ØSTRE GAUSDAL;5;OPPLAND;522;GAUSDAL;G;Gateadresser og stedsadresser;61.2572000;10.1563000
2652;SVINGVOLL;5;OPPLAND;522;GAUSDAL;G;Gateadresser og stedsadresser;61.2950300;10.1878000
2653;VESTRE GAUSDAL;5;OPPLAND;522;GAUSDAL;B;Både gateadresser og postbokser;61.2001000;10.1474000
2656;FOLLEBU;5;OPPLAND;522;GAUSDAL;B;Både gateadresser og postbokser;61.2170400;10.2832400
2657;SVATSUM;5;OPPLAND;522;GAUSDAL;G;Gateadresser og stedsadresser;61.3393030;9.7723990
2658;ESPEDALEN;5;OPPLAND;519;SØR-FRON;G;Gateadresser og stedsadresser;61.4389930;9.4955070
2659;DOMBÅS;5;OPPLAND;511;DOVRE;P;Postbokser;62.0733500;9.1260800
2660;DOMBÅS;5;OPPLAND;511;DOVRE;G;Gateadresser og stedsadresser;62.0769400;9.1291100
2661;HJERKINN;5;OPPLAND;511;DOVRE;G;Gateadresser og stedsadresser;62.2231000;9.5502000
2662;DOVRE;5;OPPLAND;511;DOVRE;G;Gateadresser og stedsadresser;61.9884310;9.2481710
2663;DOVRESKOGEN;5;OPPLAND;511;DOVRE;G;Gateadresser og stedsadresser;61.9204000;9.3385000
2664;DOVRE;5;OPPLAND;511;DOVRE;P;Postbokser;61.9868500;9.2487800
2665;LESJA;5;OPPLAND;512;LESJA;B;Både gateadresser og postbokser;62.1183900;8.8588300
2666;LORA;5;OPPLAND;512;LESJA;G;Gateadresser og stedsadresser;62.1483000;8.6868000
2667;LESJAVERK;5;OPPLAND;512;LESJA;G;Gateadresser og stedsadresser;62.1919000;8.5419000
2668;LESJASKOG;5;OPPLAND;512;LESJA;G;Gateadresser og stedsadresser;62.2327000;8.3566000
2669;BJORLI;5;OPPLAND;512;LESJA;G;Gateadresser og stedsadresser;62.2580000;8.2058000
2670;OTTA;5;OPPLAND;517;SEL;G;Gateadresser og stedsadresser;61.7704540;9.5397270
2672;SEL;5;OPPLAND;517;SEL;B;Både gateadresser og postbokser;61.8464000;9.4142000
2673;HØVRINGEN;5;OPPLAND;517;SEL;G;Gateadresser og stedsadresser;61.8968000;9.4769000
2674;MYSUSÆTER;5;OPPLAND;517;SEL;G;Gateadresser og stedsadresser;61.8124000;9.6820000
2675;OTTA;5;OPPLAND;517;SEL;P;Postbokser;61.7719000;9.5353900
2676;HEIDAL;5;OPPLAND;517;SEL;B;Både gateadresser og postbokser;61.7556300;9.2997300
2677;NEDRE HEIDAL;5;OPPLAND;517;SEL;G;Gateadresser og stedsadresser;61.7093000;9.4304000
2680;VÅGÅ;5;OPPLAND;515;VÅGÅ;G;Gateadresser og stedsadresser;61.8734310;9.0946480
2682;LALM;5;OPPLAND;515;VÅGÅ;B;Både gateadresser og postbokser;61.8174810;9.2757230
2683;TESSANDEN;5;OPPLAND;515;VÅGÅ;G;Gateadresser og stedsadresser;61.8477670;8.9610670
2684;VÅGÅ;5;OPPLAND;515;VÅGÅ;P;Postbokser;61.8768400;9.0961220
2685;GARMO;5;OPPLAND;514;LOM;G;Gateadresser og stedsadresser;61.8486580;8.8049410
2686;LOM;5;OPPLAND;514;LOM;G;Gateadresser og stedsadresser;61.8375000;8.5697220
2687;BØVERDALEN;5;OPPLAND;514;LOM;G;Gateadresser og stedsadresser;61.7205000;8.3464000
2688;LOM;5;OPPLAND;514;LOM;P;Postbokser;61.8378700;8.5684800
2690;SKJÅK;5;OPPLAND;513;SKJÅK;G;Gateadresser og stedsadresser;61.8821700;8.2651090
2693;NORDBERG;5;OPPLAND;513;SKJÅK;G;Gateadresser og stedsadresser;61.9147150;8.0929330
2694;SKJÅK;5;OPPLAND;513;SKJÅK;P;Postbokser;61.8849300;8.2636100
2695;GROTLI;5;OPPLAND;513;SKJÅK;G;Gateadresser og stedsadresser;62.0143600;7.6305200
2711;GRAN;5;OPPLAND;534;GRAN;P;Postbokser;60.3560800;10.5719200
2712;BRANDBU;5;OPPLAND;534;GRAN;P;Postbokser;60.4220900;10.5015400
2713;ROA;5;OPPLAND;533;LUNNER;P;Postbokser;60.2871300;10.6284800
2714;JAREN;5;OPPLAND;534;GRAN;P;Postbokser;60.3936100;10.5593800
2715;LUNNER;5;OPPLAND;533;LUNNER;P;Postbokser;60.3034900;10.5845000
2716;HARESTUA;5;OPPLAND;533;LUNNER;P;Postbokser;60.2072900;10.7129100
2717;GRUA;5;OPPLAND;533;LUNNER;P;Postbokser;60.2570200;10.6613300
2718;BRANDBU;5;OPPLAND;534;GRAN;P;Postbokser;60.4188400;10.5091400
2720;GRINDVOLL;5;OPPLAND;533;LUNNER;G;Gateadresser og stedsadresser;60.3010100;10.4859700
2730;LUNNER;5;OPPLAND;533;LUNNER;G;Gateadresser og stedsadresser;60.2961700;10.5808300
2740;ROA;5;OPPLAND;533;LUNNER;G;Gateadresser og stedsadresser;60.2909000;10.6159000
2742;GRUA;5;OPPLAND;533;LUNNER;G;Gateadresser og stedsadresser;60.2568000;10.6520700
2743;HARESTUA;5;OPPLAND;533;LUNNER;G;Gateadresser og stedsadresser;60.1976000;10.7159000
2750;GRAN;5;OPPLAND;534;GRAN;G;Gateadresser og stedsadresser;60.3587580;10.5709080
2760;BRANDBU;5;OPPLAND;534;GRAN;G;Gateadresser og stedsadresser;60.4188630;10.5084660
2770;JAREN;5;OPPLAND;534;GRAN;G;Gateadresser og stedsadresser;60.3948410;10.5574750
2801;GJØVIK;5;OPPLAND;502;GJØVIK;P;Postbokser;60.7946830;10.6893900
2802;GJØVIK;5;OPPLAND;502;GJØVIK;P;Postbokser;60.7957000;10.6916000
2803;GJØVIK;5;OPPLAND;502;GJØVIK;P;Postbokser;60.7957000;10.6916000
2804;GJØVIK;5;OPPLAND;502;GJØVIK;P;Postbokser;60.7957000;10.6916000
2805;GJØVIK;5;OPPLAND;502;GJØVIK;P;Postbokser;60.7809200;10.6907500
2806;GJØVIK;5;OPPLAND;502;GJØVIK;P;Postbokser;60.7957000;10.6916000
2807;HUNNDALEN;5;OPPLAND;502;GJØVIK;P;Postbokser;60.7864000;10.6412000
2808;GJØVIK;5;OPPLAND;502;GJØVIK;P;Postbokser;60.7957000;10.6916000
2809;GJØVIK;5;OPPLAND;502;GJØVIK;P;Postbokser;60.7957000;10.6916000
2810;GJØVIK;5;OPPLAND;502;GJØVIK;P;Postbokser;60.7957000;10.6916000
2811;HUNNDALEN;5;OPPLAND;502;GJØVIK;P;Postbokser;60.7859400;10.6418700
2815;GJØVIK;5;OPPLAND;502;GJØVIK;G;Gateadresser og stedsadresser;60.7877000;10.6865600
2816;GJØVIK;5;OPPLAND;502;GJØVIK;G;Gateadresser og stedsadresser;60.7627900;10.7281400
2817;GJØVIK;5;OPPLAND;502;GJØVIK;G;Gateadresser og stedsadresser;60.7696300;10.6872300
2818;GJØVIK;5;OPPLAND;502;GJØVIK;G;Gateadresser og stedsadresser;60.7760570;10.6758180
2819;GJØVIK;5;OPPLAND;502;GJØVIK;B;Både gateadresser og postbokser;60.8017290;10.6796980
2820;NORDRE TOTEN;5;OPPLAND;528;ØSTRE TOTEN;G;Gateadresser og stedsadresser;60.7411000;10.7592000
2821;GJØVIK;5;OPPLAND;502;GJØVIK;G;Gateadresser og stedsadresser;60.7955800;10.6793400
2822;BYBRUA;5;OPPLAND;502;GJØVIK;G;Gateadresser og stedsadresser;60.8030000;10.5841000
2825;GJØVIK;5;OPPLAND;502;GJØVIK;G;Gateadresser og stedsadresser;60.8211300;10.6658300
2827;HUNNDALEN;5;OPPLAND;502;GJØVIK;G;Gateadresser og stedsadresser;60.7864900;10.6403900
2830;RAUFOSS;5;OPPLAND;529;VESTRE TOTEN;G;Gateadresser og stedsadresser;60.7261040;10.6134010
2831;RAUFOSS;5;OPPLAND;529;VESTRE TOTEN;P;Postbokser;60.7285700;10.6153000
2832;BIRI;5;OPPLAND;502;GJØVIK;P;Postbokser;60.9555500;10.6112100
2836;BIRI;5;OPPLAND;502;GJØVIK;B;Både gateadresser og postbokser;60.9593000;10.6077000
2837;BIRISTRAND;5;OPPLAND;502;GJØVIK;G;Gateadresser og stedsadresser;61.0013700;10.4854300
2838;SNERTINGDAL;5;OPPLAND;502;GJØVIK;B;Både gateadresser og postbokser;60.8809100;10.3832500
2839;ØVRE SNERTINGDAL;5;OPPLAND;502;GJØVIK;G;Gateadresser og stedsadresser;60.9439000;10.2207400
2840;REINSVOLL;5;OPPLAND;529;VESTRE TOTEN;G;Gateadresser og stedsadresser;60.6810000;10.6246000
2843;EINA;5;OPPLAND;529;VESTRE TOTEN;G;Gateadresser og stedsadresser;60.6286700;10.5985450
2846;BØVERBRU;5;OPPLAND;529;VESTRE TOTEN;B;Både gateadresser og postbokser;60.6646200;10.6747400
2847;KOLBU;5;OPPLAND;528;ØSTRE TOTEN;B;Både gateadresser og postbokser;60.6493900;10.7417800
2848;SKREIA;5;OPPLAND;528;ØSTRE TOTEN;G;Gateadresser og stedsadresser;60.6531620;10.9344460
2849;KAPP;5;OPPLAND;528;ØSTRE TOTEN;G;Gateadresser og stedsadresser;60.7143200;10.8509900
2850;LENA;5;OPPLAND;528;ØSTRE TOTEN;G;Gateadresser og stedsadresser;60.6745800;10.8132300
2851;LENA;5;OPPLAND;528;ØSTRE TOTEN;P;Postbokser;60.6732500;10.8126700
2853;REINSVOLL;5;OPPLAND;529;VESTRE TOTEN;P;Postbokser;60.6830980;10.6165010
2854;EINA;5;OPPLAND;529;VESTRE TOTEN;P;Postbokser;60.6286700;10.5982600
2857;SKREIA;5;OPPLAND;528;ØSTRE TOTEN;P;Postbokser;60.6519100;10.9384000
2858;KAPP;5;OPPLAND;528;ØSTRE TOTEN;P;Postbokser;60.7141900;10.8617400
2860;HOV;5;OPPLAND;536;SØNDRE LAND;G;Gateadresser og stedsadresser;60.6993300;10.3509600
2861;LANDÅSBYGDA;5;OPPLAND;536;SØNDRE LAND;G;Gateadresser og stedsadresser;60.8340200;10.3048700
2862;FLUBERG;5;OPPLAND;536;SØNDRE LAND;G;Gateadresser og stedsadresser;60.7710800;10.2479300
2864;FALL;5;OPPLAND;536;SØNDRE LAND;G;Gateadresser og stedsadresser;60.6711200;10.3649000
2866;ENGER;5;OPPLAND;536;SØNDRE LAND;G;Gateadresser og stedsadresser;60.5531400;10.3352300
2867;HOV;5;OPPLAND;536;SØNDRE LAND;P;Postbokser;60.6995800;10.3524300
2870;DOKKA;5;OPPLAND;538;NORDRE LAND;G;Gateadresser og stedsadresser;60.8360030;10.0699140
2879;ODNES;5;OPPLAND;536;SØNDRE LAND;G;Gateadresser og stedsadresser;60.8033000;10.1703000
2880;NORD-TORPA;5;OPPLAND;538;NORDRE LAND;B;Både gateadresser og postbokser;61.0128000;9.9188000
2881;AUST-TORPA;5;OPPLAND;538;NORDRE LAND;G;Gateadresser og stedsadresser;60.9505000;10.1389000
2882;DOKKA;5;OPPLAND;538;NORDRE LAND;P;Postbokser;60.8361500;10.0700900
2890;ETNEDAL;5;OPPLAND;541;ETNEDAL;G;Gateadresser og stedsadresser;60.8871990;9.6441080
2893;ETNEDAL;5;OPPLAND;541;ETNEDAL;P;Postbokser;60.8873350;9.6431640
2900;FAGERNES;5;OPPLAND;542;NORD-AURDAL;G;Gateadresser og stedsadresser;60.9859530;9.2366970
2901;FAGERNES;5;OPPLAND;542;NORD-AURDAL;P;Postbokser;60.9858000;9.2380000
2907;LEIRA I VALDRES;5;OPPLAND;542;NORD-AURDAL;P;Postbokser;60.9717800;9.2879210
2910;AURDAL;5;OPPLAND;542;NORD-AURDAL;B;Både gateadresser og postbokser;60.9206000;9.4192000
2917;SKRAUTVÅL;5;OPPLAND;542;NORD-AURDAL;G;Gateadresser og stedsadresser;61.0253720;9.1687770
2918;ULNES;5;OPPLAND;542;NORD-AURDAL;G;Gateadresser og stedsadresser;60.9990420;9.1123870
2920;LEIRA I VALDRES;5;OPPLAND;542;NORD-AURDAL;G;Gateadresser og stedsadresser;60.9720500;9.2920100
2923;TISLEIDALEN;5;OPPLAND;542;NORD-AURDAL;G;Gateadresser og stedsadresser;60.8691000;9.2176000
2929;BAGN;5;OPPLAND;540;SØR-AURDAL;P;Postbokser;60.8228100;9.5534000
2930;BAGN;5;OPPLAND;540;SØR-AURDAL;G;Gateadresser og stedsadresser;60.8228460;9.5537070
2933;REINLI;5;OPPLAND;540;SØR-AURDAL;G;Gateadresser og stedsadresser;60.8288080;9.4952770
2936;BEGNADALEN;5;OPPLAND;540;SØR-AURDAL;G;Gateadresser og stedsadresser;60.6476000;9.7834000
2937;BEGNA;5;OPPLAND;540;SØR-AURDAL;G;Gateadresser og stedsadresser;60.7799000;9.7486000
2939;HEGGENES;5;OPPLAND;544;ØYSTRE SLIDRE;P;Postbokser;61.1433000;9.0694800
2940;HEGGENES;5;OPPLAND;544;ØYSTRE SLIDRE;G;Gateadresser og stedsadresser;61.1438000;9.0694000
2943;ROGNE;5;OPPLAND;544;ØYSTRE SLIDRE;G;Gateadresser og stedsadresser;61.0654700;9.1587000
2950;SKAMMESTEIN;5;OPPLAND;544;ØYSTRE SLIDRE;G;Gateadresser og stedsadresser;61.1975360;8.9807000
2952;BEITO;5;OPPLAND;544;ØYSTRE SLIDRE;G;Gateadresser og stedsadresser;61.2434870;8.8666530
2953;BEITOSTØLEN;5;OPPLAND;544;ØYSTRE SLIDRE;G;Gateadresser og stedsadresser;61.2491400;8.9060100
2954;BEITOSTØLEN;5;OPPLAND;544;ØYSTRE SLIDRE;P;Postbokser;(blank);(blank)
2959;RØN;5;OPPLAND;543;VESTRE SLIDRE;P;Postbokser;61.0331100;9.0543700
2960;RØN;5;OPPLAND;543;VESTRE SLIDRE;G;Gateadresser og stedsadresser;61.0334790;9.0546230
2966;SLIDRE;5;OPPLAND;543;VESTRE SLIDRE;B;Både gateadresser og postbokser;61.0875100;8.9815200
2967;LOMEN;5;OPPLAND;543;VESTRE SLIDRE;G;Gateadresser og stedsadresser;61.1357680;8.8831920
2973;RYFOSS;5;OPPLAND;545;VANG;B;Både gateadresser og postbokser;61.1376060;8.8212570
2974;VANG I VALDRES;5;OPPLAND;545;VANG;P;Postbokser;61.1266600;8.5902900
2975;VANG I VALDRES;5;OPPLAND;545;VANG;G;Gateadresser og stedsadresser;61.1251070;8.5736170
2977;ØYE;5;OPPLAND;545;VANG;G;Gateadresser og stedsadresser;61.1814460;8.3900690
2985;TYINKRYSSET;5;OPPLAND;545;VANG;G;Gateadresser og stedsadresser;61.2016000;8.2345000
3001;DRAMMEN;6;BUSKERUD;602;DRAMMEN;P;Postbokser;59.7441200;10.2037600
3002;DRAMMEN;6;BUSKERUD;602;DRAMMEN;P;Postbokser;59.7411700;10.2228800
3003;DRAMMEN;6;BUSKERUD;602;DRAMMEN;P;Postbokser;59.7387700;10.2050100
3004;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7492900;10.1968200
3005;DRAMMEN;6;BUSKERUD;602;DRAMMEN;P;Postbokser;59.7425300;10.1579600
3006;DRAMMEN;6;BUSKERUD;602;DRAMMEN;P;Postbokser;59.7176900;10.1499300
3007;DRAMMEN;6;BUSKERUD;602;DRAMMEN;P;Postbokser;59.7439450;10.2044910
3008;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7447400;10.2062400
3011;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7458900;10.2246800
3012;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7423300;10.2242500
3013;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7373400;10.2265600
3014;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7485700;10.2190200
3015;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7438300;10.2122900
3016;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7488300;10.2051700
3017;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7443700;10.2031400
3018;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7489100;10.1837200
3019;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7473700;10.1958300
3021;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7550100;10.1799300
3022;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7536280;10.1675530
3023;DRAMMEN;6;BUSKERUD;602;DRAMMEN;B;Både gateadresser og postbokser;59.7506400;10.1624000
3024;DRAMMEN;6;BUSKERUD;602;DRAMMEN;B;Både gateadresser og postbokser;59.7538000;10.1369800
3025;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7573900;10.1480700
3026;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7584050;10.1450160
3027;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7527300;10.1261200
3028;DRAMMEN;6;BUSKERUD;602;DRAMMEN;B;Både gateadresser og postbokser;59.7567000;10.1237200
3029;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7616000;10.1267300
3030;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7289100;10.1462900
3031;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7232420;10.1433850
3032;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7097800;10.1546500
3033;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7188800;10.1598400
3034;DRAMMEN;6;BUSKERUD;602;DRAMMEN;B;Både gateadresser og postbokser;59.7210400;10.2169600
3035;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7112000;10.2264000
3036;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.6961700;10.2442700
3037;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.6953700;10.2992700
3038;DRAMMEN;6;BUSKERUD;602;DRAMMEN;B;Både gateadresser og postbokser;59.7120200;10.2571500
3039;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.6862870;10.2450140
3040;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7273700;10.2411900
3041;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7270100;10.2218200
3042;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7229500;10.2051100
3043;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7289900;10.2081400
3044;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7396820;10.2019210
3045;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7397800;10.1901500
3046;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7332580;10.1934460
3047;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7384390;10.1715800
3048;DRAMMEN;6;BUSKERUD;602;DRAMMEN;G;Gateadresser og stedsadresser;59.7449150;10.1443290
3050;MJØNDALEN;6;BUSKERUD;625;NEDRE EIKER;G;Gateadresser og stedsadresser;59.7501900;10.0093700
3051;MJØNDALEN;6;BUSKERUD;625;NEDRE EIKER;P;Postbokser;59.7501900;10.0093700
3053;STEINBERG;6;BUSKERUD;625;NEDRE EIKER;G;Gateadresser og stedsadresser;59.7596800;9.9642800
3054;KROKSTADELVA;6;BUSKERUD;625;NEDRE EIKER;P;Postbokser;59.7561500;9.9991500
3055;KROKSTADELVA;6;BUSKERUD;625;NEDRE EIKER;G;Gateadresser og stedsadresser;59.7598530;9.9985890
3056;SOLBERGELVA;6;BUSKERUD;625;NEDRE EIKER;P;Postbokser;59.7638000;10.0779000
3057;SOLBERGELVA;6;BUSKERUD;625;NEDRE EIKER;G;Gateadresser og stedsadresser;59.7631000;10.0736000
3058;SOLBERGMOEN;6;BUSKERUD;625;NEDRE EIKER;G;Gateadresser og stedsadresser;59.7596300;10.0523600
3060;SVELVIK;7;VESTFOLD;711;SVELVIK;G;Gateadresser og stedsadresser;59.6134930;10.4087130
3061;SVELVIK;7;VESTFOLD;711;SVELVIK;P;Postbokser;59.6178300;10.4092800
3070;SANDE I VESTFOLD;7;VESTFOLD;713;SANDE (V.);G;Gateadresser og stedsadresser;59.5851520;10.2080800
3071;SANDE I VESTFOLD;7;VESTFOLD;713;SANDE (V.);P;Postbokser;59.5868000;10.2078200
3075;BERGER;7;VESTFOLD;711;SVELVIK;G;Gateadresser og stedsadresser;59.5501550;10.3847730
3080;HOLMESTRAND;7;VESTFOLD;702;HOLMESTRAND;G;Gateadresser og stedsadresser;59.4872860;10.3003260
3081;HOLMESTRAND;7;VESTFOLD;702;HOLMESTRAND;P;Postbokser;59.4876600;10.3186900
3082;HOLMESTRAND;7;VESTFOLD;702;HOLMESTRAND;P;Postbokser;59.4877000;10.3187000
3083;HOLMESTRAND;7;VESTFOLD;702;HOLMESTRAND;G;Gateadresser og stedsadresser;(blank);(blank)
3084;HOLMESTRAND;7;VESTFOLD;702;HOLMESTRAND;G;Gateadresser og stedsadresser;(blank);(blank)
3085;HOLMESTRAND;7;VESTFOLD;702;HOLMESTRAND;G;Gateadresser og stedsadresser;(blank);(blank)
3086;HOLMESTRAND;7;VESTFOLD;702;HOLMESTRAND;G;Gateadresser og stedsadresser;(blank);(blank)
3087;HOLMESTRAND;7;VESTFOLD;702;HOLMESTRAND;P;Postbokser;59.4999400;10.2571900
3088;HOLMESTRAND;7;VESTFOLD;702;HOLMESTRAND;P;Postbokser;59.4896600;10.2937300
3089;HOLMESTRAND;7;VESTFOLD;702;HOLMESTRAND;G;Gateadresser og stedsadresser;(blank);(blank)
3090;HOF;7;VESTFOLD;714;HOF;B;Både gateadresser og postbokser;59.5296200;10.0882200
3092;SUNDBYFOSS;7;VESTFOLD;714;HOF;G;Gateadresser og stedsadresser;59.5131400;10.1270100
3095;EIDSFOSS;7;VESTFOLD;714;HOF;B;Både gateadresser og postbokser;59.5956230;10.0395730
3101;TØNSBERG;7;VESTFOLD;704;TØNSBERG;P;Postbokser;59.2692600;10.4101500
3103;TØNSBERG;7;VESTFOLD;704;TØNSBERG;P;Postbokser;59.2782700;10.4016460
3104;TØNSBERG;7;VESTFOLD;704;TØNSBERG;P;Postbokser;59.2782700;10.4016460
3105;TØNSBERG;7;VESTFOLD;704;TØNSBERG;P;Postbokser;59.2743800;10.4252900
3106;NØTTERØY;7;VESTFOLD;722;NØTTERØY;P;Postbokser;59.2519900;10.4165000
3107;SEM;7;VESTFOLD;704;TØNSBERG;P;Postbokser;59.2827100;10.3315400
3108;VEAR;7;VESTFOLD;720;STOKKE;P;Postbokser;59.2628300;10.3626400
3109;TØNSBERG;7;VESTFOLD;704;TØNSBERG;P;Postbokser;59.2921300;10.4195800
3110;TØNSBERG;7;VESTFOLD;704;TØNSBERG;G;Gateadresser og stedsadresser;59.2659600;10.4187100
3111;TØNSBERG;7;VESTFOLD;704;TØNSBERG;G;Gateadresser og stedsadresser;59.2726400;10.4073400
3112;TØNSBERG;7;VESTFOLD;704;TØNSBERG;G;Gateadresser og stedsadresser;59.2667200;10.4226100
3113;TØNSBERG;7;VESTFOLD;704;TØNSBERG;B;Både gateadresser og postbokser;59.2666000;10.4535500
3114;TØNSBERG;7;VESTFOLD;704;TØNSBERG;G;Gateadresser og stedsadresser;59.2915700;10.4682300
3115;TØNSBERG;7;VESTFOLD;704;TØNSBERG;G;Gateadresser og stedsadresser;59.2599700;10.3952800
3116;TØNSBERG;7;VESTFOLD;704;TØNSBERG;G;Gateadresser og stedsadresser;59.2716100;10.4166100
3117;TØNSBERG;7;VESTFOLD;704;TØNSBERG;G;Gateadresser og stedsadresser;59.2768700;10.4226600
3118;TØNSBERG;7;VESTFOLD;704;TØNSBERG;G;Gateadresser og stedsadresser;59.2780500;10.4411800
3119;TØNSBERG;7;VESTFOLD;704;TØNSBERG;P;Postbokser;59.2519900;10.4165000
3120;NØTTERØY;7;VESTFOLD;722;NØTTERØY;G;Gateadresser og stedsadresser;59.2458700;10.4210100
3121;NØTTERØY;7;VESTFOLD;722;NØTTERØY;G;Gateadresser og stedsadresser;59.2509400;10.4079300
3122;TØNSBERG;7;VESTFOLD;704;TØNSBERG;G;Gateadresser og stedsadresser;59.2916300;10.4223000
3123;TØNSBERG;7;VESTFOLD;704;TØNSBERG;G;Gateadresser og stedsadresser;59.3037700;10.4237100
3124;TØNSBERG;7;VESTFOLD;704;TØNSBERG;G;Gateadresser og stedsadresser;59.2512270;10.4730180
3125;TØNSBERG;7;VESTFOLD;704;TØNSBERG;G;Gateadresser og stedsadresser;59.2806500;10.4012500
3126;TØNSBERG;7;VESTFOLD;704;TØNSBERG;G;Gateadresser og stedsadresser;59.2651790;10.4093960
3127;TØNSBERG;7;VESTFOLD;704;TØNSBERG;G;Gateadresser og stedsadresser;59.2581160;10.4151680
3128;NØTTERØY;7;VESTFOLD;722;NØTTERØY;G;Gateadresser og stedsadresser;59.2621700;10.3950100
3131;HUSØYSUND;7;VESTFOLD;722;NØTTERØY;P;Postbokser;59.2357900;10.4518900
3132;HUSØYSUND;7;VESTFOLD;722;NØTTERØY;G;Gateadresser og stedsadresser;59.2350900;10.4500500
3133;DUKEN;7;VESTFOLD;722;NØTTERØY;G;Gateadresser og stedsadresser;59.2145700;10.4513300
3135;TORØD;7;VESTFOLD;722;NØTTERØY;G;Gateadresser og stedsadresser;59.1771500;10.4383100
3137;TORØD;7;VESTFOLD;722;NØTTERØY;P;Postbokser;59.1785100;10.4406400
3138;SKALLESTAD;7;VESTFOLD;722;NØTTERØY;G;Gateadresser og stedsadresser;59.2051620;10.4423550
3139;SKALLESTAD;7;VESTFOLD;722;NØTTERØY;P;Postbokser;59.2053400;10.4422600
3140;NØTTERØY;7;VESTFOLD;722;NØTTERØY;G;Gateadresser og stedsadresser;59.2033700;10.4099600
3141;KJØPMANNSKJÆR;7;VESTFOLD;722;NØTTERØY;P;Postbokser;59.1771100;10.3876100
3142;VESTSKOGEN;7;VESTFOLD;722;NØTTERØY;G;Gateadresser og stedsadresser;59.2446440;10.3956090
3143;KJØPMANNSKJÆR;7;VESTFOLD;722;NØTTERØY;G;Gateadresser og stedsadresser;59.1774000;10.3878700
